"","concept_id","concept_name","domain_id","vocabulary_id"
"1228",4299134,"Sarcomatous metastasis in skin","Condition","SNOMED"
"1229",4300694,"Lymphomatoid papulosis with Hodgkin's disease","Condition","SNOMED"
"1230",4300695,"Patch/plaque stage mycosis fungoides","Condition","SNOMED"
"1231",4301660,"Poikilodermatous mycosis fungoides","Condition","SNOMED"
"1232",4301661,"Follicular mucinosis type mycosis fungoides","Condition","SNOMED"
"1233",4299139,"Hypomelanotic mycosis fungoides","Condition","SNOMED"
"1234",4300696,"Lymphomatoid papulosis-associated mycosis fungoides","Condition","SNOMED"
"1235",4299140,"Granulomatous mycosis fungoides","Condition","SNOMED"
"1236",4301662,"Tumor stage mycosis fungoides","Condition","SNOMED"
"1237",4297351,"Erythrodermic mycosis fungoides","Condition","SNOMED"
"1238",4301663,"Bullous mycosis fungoides","Condition","SNOMED"
"1239",4299141,"Mycosis fungoides with systemic infiltration","Condition","SNOMED"
"1240",4301664,"Spongiotic mycosis fungoides","Condition","SNOMED"
"1241",4300697,"Syringotropic mycosis fungoides","Condition","SNOMED"
"1242",4299142,"Pagetoid reticulosis","Condition","SNOMED"
"1243",4297352,"Localized pagetoid reticulosis","Condition","SNOMED"
"1244",4300698,"Generalized pagetoid reticulosis","Condition","SNOMED"
"1245",4297353,"Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia)","Condition","SNOMED"
"1246",4301665,"Leukemic infiltration of skin (T-cell prolymphocytic leukemia)","Condition","SNOMED"
"1247",4299143,"Leukemic infiltration of skin (T-cell lymphoblastic leukemia)","Condition","SNOMED"
"1248",4299145,"CD-30 positive pleomorphic large T-cell cutaneous lymphoma","Condition","SNOMED"
"1249",4299146,"CD-30 positive T-immunoblastic cutaneous lymphoma","Condition","SNOMED"
"1250",4297354,"CD-30 negative cutaneous T-cell lymphoma","Condition","SNOMED"
"1251",4299147,"CD-30 negative anaplastic large T-cell cutaneous lymphoma","Condition","SNOMED"
"1252",4300699,"CD-30 negative pleomorphic large T-cell cutaneous lymphoma","Condition","SNOMED"
"1253",4299148,"CD-30 negative T-immunoblastic cutaneous lymphoma","Condition","SNOMED"
"1254",4301666,"Subcutaneous panniculitis-like T-cell lymphoma","Condition","SNOMED"
"1255",4299150,"Angiocentric NK/T-cell malignant lymphoma involving skin","Condition","SNOMED"
"1256",4297355,"Aggressive NK-cell leukemia involving skin","Condition","SNOMED"
"1257",4301667,"Small lymphocytic B-cell lymphoma involving skin","Condition","SNOMED"
"1258",4297356,"Primary cutaneous marginal zone B-cell lymphoma","Condition","SNOMED"
"1259",4297357,"Primary cutaneous immunocytoma","Condition","SNOMED"
"1260",4300702,"Primary cutaneous plasmacytoma","Condition","SNOMED"
"1261",4301668,"Primary cutaneous follicular center B-cell lymphoma","Condition","SNOMED"
"1262",4297358,"Primary cutaneous diffuse large cell B-cell lymphoma","Condition","SNOMED"
"1263",4301669,"Primary cutaneous anaplastic large cell B-cell lymphoma","Condition","SNOMED"
"1264",4301779,"Granulocytic sarcoma affecting skin","Condition","SNOMED"
"1265",4301780,"Leukemic infiltration of skin","Condition","SNOMED"
"1266",4301781,"Specific skin infiltration in Hodgkin's disease","Condition","SNOMED"
"1267",4301784,"Bullous urticaria pigmentosa","Condition","SNOMED"
"1268",4299274,"Familial mastocytosis","Condition","SNOMED"
"1269",4225530,"Mongolian spot","Condition","SNOMED"
"1270",4216914,"Keratoacanthoma of skin","Condition","SNOMED"
"1271",4304266,"Actinic keratosis of eyelid","Condition","SNOMED"
"1272",4306331,"Squamous cell carcinoma of bridge of nose","Condition","SNOMED"
"1273",4307561,"Syringoma of eyelid","Condition","SNOMED"
"1274",4307574,"Squamous cell carcinoma of chin","Condition","SNOMED"
"1275",4309225,"Squamous cell carcinoma of back","Condition","SNOMED"
"1276",4307708,"Squamous cell carcinoma of ala nasi","Condition","SNOMED"
"1277",4308474,"Apocrine hidrocystoma of eyelid","Condition","SNOMED"
"1278",4313170,"Lentigo maligna of skin of eyelid","Condition","SNOMED"
"1279",4313171,"Malignant melanoma of skin of canthus of eye","Condition","SNOMED"
"1280",4308621,"Squamous cell carcinoma of skin of neck","Condition","SNOMED"
"1281",4308629,"Basal cell carcinoma of external auditory canal","Condition","SNOMED"
"1282",4307407,"Carcinoma of tip of nose","Condition","SNOMED"
"1283",4310566,"Malignant neoplasm of skin of eyelid","Condition","SNOMED"
"1284",4309539,"Malignant melanoma of skin of lower eyelid","Condition","SNOMED"
"1285",4307538,"Basal cell carcinoma of back","Condition","SNOMED"
"1286",4313205,"Malignant melanoma of skin of upper eyelid","Condition","SNOMED"
"1287",4307861,"Squamous cell carcinoma of external auditory canal","Condition","SNOMED"
"1288",4313634,"Basal cell carcinoma of chest wall","Condition","SNOMED"
"1289",4308005,"Squamous cell carcinoma of auricle of ear","Condition","SNOMED"
"1290",4309817,"Invasive vulval Paget's disease","Condition","SNOMED"
"1291",4312370,"Squamous cell carcinoma of tip of nose","Condition","SNOMED"
"1292",4314584,"Squamous cell carcinoma of nasolabial fold","Condition","SNOMED"
"1293",4314611,"Keratoacanthoma of eyelid","Condition","SNOMED"
"1294",4313482,"Basal cell carcinoma of auricle of ear","Condition","SNOMED"
"1295",4314299,"Squamous cell carcinoma of temple","Condition","SNOMED"
"1296",4322537,"Neurofibroma of subcutaneous tissue","Condition","SNOMED"
"1297",4144608,"Dermatofibroma","Condition","SNOMED"
"1298",4179980,"Malignant basal cell neoplasm of skin","Condition","SNOMED"
"1299",40483107,"Inflamed seborrheic keratosis","Condition","SNOMED"
"1300",40480128,"Malignant neoplasm of skin of face","Condition","SNOMED"
"1301",40482934,"Cavernous hemangioma of skin","Condition","SNOMED"
"1302",40486955,"Keratoacanthoma of skin of wrist","Condition","SNOMED"
"1303",40487412,"Seborrheic keratosis of scalp","Condition","SNOMED"
"1304",40486088,"Dermatofibrosarcoma protuberans of skin of shoulder","Condition","SNOMED"
"1305",40486090,"Malignant melanoma of skin of anus","Condition","SNOMED"
"1306",40486118,"Paget's disease of skin of scrotum","Condition","SNOMED"
"1307",40487489,"Bowen's disease of skin of chest","Condition","SNOMED"
"1308",40487559,"Pleomorphic fibroma","Condition","SNOMED"
"1309",40488425,"Papilloma of skin of scalp","Condition","SNOMED"
"1310",40488426,"Papilloma of skin of lower eyelid","Condition","SNOMED"
"1311",40488427,"Papilloma of skin of groin","Condition","SNOMED"
"1312",40488963,"Malignant melanoma of skin of scrotum","Condition","SNOMED"
"1313",40488988,"Dermatofibrosarcoma protuberans of skin of chest","Condition","SNOMED"
"1314",40488990,"Malignant melanoma of skin of penis","Condition","SNOMED"
"1315",40488993,"Malignant melanoma of skin of vulva","Condition","SNOMED"
"1316",40489940,"Non-Hodgkin's lymphoma of skin","Condition","SNOMED"
"1317",40489941,"Melanocytic nevus of skin of thigh","Condition","SNOMED"
"1318",40490452,"External angular dermoid","Condition","SNOMED"
"1319",40492018,"Follicular non-Hodgkin's lymphoma of skin","Condition","SNOMED"
"1320",40493018,"Bowen's disease of skin of buttock","Condition","SNOMED"
"1321",40493503,"Melanocytic nevus of skin of tip of nose","Condition","SNOMED"
"1322",40486167,"Diffuse non-Hodgkin's lymphoma of skin","Condition","SNOMED"
"1323",40486653,"Melanocytic nevus of skin of abdominal wall","Condition","SNOMED"
"1324",40486656,"Malignant neoplasm of skin of scrotum","Condition","SNOMED"
"1325",40486667,"Melanocytic nevus of skin of chest","Condition","SNOMED"
"1326",40487139,"Carcinoma of skin of anus","Condition","SNOMED"
"1327",42709762,"Primary malignant neoplasm of skin of lower leg","Condition","SNOMED"
"1328",42709764,"Malignant melanoma of skin of lower leg","Condition","SNOMED"
"1329",42709765,"Malignant melanoma of skin of upper arm","Condition","SNOMED"
"1330",42709776,"Neoplasm of skin of lower leg","Condition","SNOMED"
"1331",42709777,"Neoplasm of skin of upper arm","Condition","SNOMED"
"1332",42709860,"Pigmented actinic keratosis","Condition","SNOMED"
"1333",42709861,"Hyperkeratotic actinic keratosis","Condition","SNOMED"
"1334",764606,"Raised seborrheic keratosis","Condition","SNOMED"
"1335",4171838,"Nevus of Ito","Condition","SNOMED"
"1336",37016571,"Basal cell carcinoma of naris","Condition","SNOMED"
"1337",4269784,"Stewart-Treves syndrome","Condition","SNOMED"
"1338",36713365,"Congenital melanocytic nevus of face","Condition","SNOMED"
"1339",37310568,"Congenital pigmented melanocytic nevus of skin of neck","Condition","SNOMED"
"1340",37310567,"Congenital pigmented melanocytic nevus of skin of scalp","Condition","SNOMED"
"1341",37016636,"Congenital melanocytic nevus of trunk","Condition","SNOMED"
"1342",36685008,"Dermatofibroma of face","Condition","SNOMED"
"1343",37310566,"Dermatofibroma of scalp","Condition","SNOMED"
"1344",37310565,"Dermatofibroma of trunk","Condition","SNOMED"
"1345",37208247,"Dysplastic nevus of skin of face","Condition","SNOMED"
"1346",37208248,"Dysplastic nevus of skin of scalp","Condition","SNOMED"
"1347",36717623,"Dysplastic nevus of trunk","Condition","SNOMED"
"1348",4287999,"Gorlin syndrome","Condition","SNOMED"
"1349",45766385,"Brooke-Spiegler syndrome","Condition","SNOMED"
"1350",45772935,"Langerhans cell histiocytosis of diaper area","Condition","SNOMED"
"1351",45768901,"Langerhans cell histiocytosis of skin","Condition","SNOMED"
"1352",4324974,"Lipomatosis dolorosa","Condition","SNOMED"
"1353",37395784,"Neurofibromatosis Noonan syndrome","Condition","SNOMED"
"1354",37396458,"Nodular basal cell carcinoma of skin","Condition","SNOMED"
"1355",37396826,"Hereditary keratoacanthoma","Condition","SNOMED"
"1356",36713415,"Basal cell carcinoma of vulva","Condition","SNOMED"
"1357",37397353,"Melanoma and neural system tumor syndrome","Condition","SNOMED"
"1358",36715782,"Primary adnexal carcinoma of skin","Condition","SNOMED"
"1359",36715783,"Primary malignant sarcoma of skin","Condition","SNOMED"
"1360",36715966,"Adult T-cell leukemia/lymphoma of skin","Condition","SNOMED"
"1361",36716445,"Hennekam Beemer syndrome","Condition","SNOMED"
"1362",36716446,"Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome","Condition","SNOMED"
"1363",36716631,"Occupational cancer of skin","Condition","SNOMED"
"1364",36716823,"Deep subfascial lipoma","Condition","SNOMED"
"1365",36716929,"Spitzoid neoplasm of uncertain malignant potential","Condition","SNOMED"
"1366",37118948,"Macrostomia, preauricular tag, external ophthalmoplegia syndrome","Condition","SNOMED"
"1367",37110584,"Primary malignant neoplasm of skin due to and following radiotherapy caused by ionizing radiation","Condition","SNOMED"
"1368",37111319,"Familial malignant melanoma of skin","Condition","SNOMED"
"1369",37116745,"Primary cutaneous gamma-delta-positive T-cell lymphoma","Condition","SNOMED"
"1370",42539527,"Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity","Condition","SNOMED"
"1371",42539561,"Subcutaneous lipoma","Condition","SNOMED"
"1372",35621869,"Dermoid cyst of neck","Condition","SNOMED"
"1373",35621930,"Dermoid cyst of face","Condition","SNOMED"
"1374",35622904,"Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma","Condition","SNOMED"
"1375",35623049,"Classic mycosis fungoides","Condition","SNOMED"
"1376",4297865,"Urticaria pigmentosa, infantile form","Condition","SNOMED"
"1377",35624678,"Intraepithelial squamous cell carcinoma of anogenital region","Condition","SNOMED"
"1378",36675145,"Papular epidermal nevi with skyline basal cell layers syndrome","Condition","SNOMED"
"1379",36676677,"Onychomatricoma","Condition","SNOMED"
"1380",36674381,"Onychocytic matricoma","Condition","SNOMED"
"1381",36676804,"Primary cutaneous anaplastic large cell lymphoma","Condition","SNOMED"
"1382",36674470,"Familial angiolipomatosis","Condition","SNOMED"
"1383",36683644,"Schwannomatosis","Condition","SNOMED"
"1384",37204168,"Melanocytic nevus of right upper limb","Condition","SNOMED"
"1385",36716983,"Lipoma of skin and subcutaneous tissue","Condition","SNOMED"
"1386",4301385,"Urticaria pigmentosa","Condition","SNOMED"
"1387",37312274,"Primary cutaneous CD4 positive small/medium T-cell lymphoproliferative disorder","Condition","SNOMED"
"1388",37311919,"Malignant pilonidal cyst","Condition","SNOMED"
"1389",37312586,"Actinic intraepidermal squamous cell carcinoma","Condition","SNOMED"
"1390",37018963,"Primary adenocarcinoma of skin","Condition","SNOMED"
"1391",37311853,"Acral nevus","Condition","SNOMED"
"1392",37311852,"Genital melanocytic nevus","Condition","SNOMED"
"1393",4219464,"Telangiectasia macularis eruptiva perstans","Condition","SNOMED"
"1394",3654263,"Dermoid cyst of skin of back","Condition","SNOMED"
"1395",4306632,"Plantar papilloma of yaws","Condition","SNOMED"
"1396",3654954,"Eccrine hydrocystoma of eyelid","Condition","SNOMED"
"1397",3654962,"Compound nevus of eyelid","Condition","SNOMED"
"1398",4309361,"Congenital accessory skin tag","Condition","SNOMED"
"1399",3655632,"Junctional nevus of eyelid","Condition","SNOMED"
"1400",3655633,"Intradermal nevus of eyelid","Condition","SNOMED"
"1401",3656206,"Pilar tumor of scalp","Condition","SNOMED"
"1402",4233357,"Confluent AND reticulate papillomatosis","Condition","SNOMED"
"1403",764957,"Small cell carcinoma metastatic to skin","Condition","SNOMED"
"1404",4239550,"Condyloma latum","Condition","SNOMED"
"1405",380975,"Neurofibromatosis type 2","Condition","SNOMED"
"1406",377252,"Neurofibromatosis type 1","Condition","SNOMED"
"1407",376657,"Lipoma of skin and subcutaneous tissue of face","Condition","SNOMED"
"1408",4244046,"Lipoma of skin and subcutaneous tissue of neck","Condition","SNOMED"
"1409",4245462,"Lipoma of skin and subcutaneous tissue of scalp","Condition","SNOMED"
"1410",4246470,"Malignant melanoma of perianal skin","Condition","SNOMED"
"1411",4244049,"Malignant melanoma of skin of abdomen","Condition","SNOMED"
"1412",4245465,"Malignant melanoma of skin of ankle","Condition","SNOMED"
"1413",4245466,"Malignant melanoma of skin of axilla","Condition","SNOMED"
"1414",4244050,"Malignant melanoma of skin of back","Condition","SNOMED"
"1415",4244051,"Malignant melanoma of skin of breast","Condition","SNOMED"
"1416",4245467,"Malignant melanoma of skin of buttock","Condition","SNOMED"
"1417",4244166,"Malignant melanoma of skin of cheek","Condition","SNOMED"
"1418",4246472,"Malignant melanoma of skin of chest","Condition","SNOMED"
"1419",4244167,"Malignant melanoma of skin of chin","Condition","SNOMED"
"1420",444462,"Malignant melanoma of skin of ear","Condition","SNOMED"
"1421",4246473,"Malignant melanoma of skin of elbow","Condition","SNOMED"
"1422",134294,"Malignant melanoma of skin of external auditory canal","Condition","SNOMED"
"1423",4245918,"Malignant melanoma of skin of eyebrow","Condition","SNOMED"
"1424",434590,"Malignant melanoma of skin of eyelid","Condition","SNOMED"
"1425",133713,"Malignant melanoma of skin of face","Condition","SNOMED"
"1426",4244168,"Malignant melanoma of skin of finger","Condition","SNOMED"
"1427",4244169,"Malignant melanoma of skin of foot","Condition","SNOMED"
"1428",4244170,"Malignant melanoma of skin of forearm","Condition","SNOMED"
"1429",4246474,"Malignant melanoma of skin of forehead","Condition","SNOMED"
"1430",4245919,"Malignant melanoma of skin of groin","Condition","SNOMED"
"1431",4247221,"Malignant melanoma of skin of hand","Condition","SNOMED"
"1432",4246790,"Malignant melanoma of skin of hip","Condition","SNOMED"
"1433",4247713,"Malignant melanoma of skin of knee","Condition","SNOMED"
"1434",139757,"Malignant melanoma of skin of lower limb","Condition","SNOMED"
"1435",440050,"Malignant melanoma of skin of neck","Condition","SNOMED"
"1436",4244488,"Malignant melanoma of skin of nose","Condition","SNOMED"
"1437",4244489,"Malignant melanoma of skin of perineum","Condition","SNOMED"
"1438",4246791,"Malignant melanoma of skin of popliteal area","Condition","SNOMED"
"1439",442143,"Malignant melanoma of skin of scalp","Condition","SNOMED"
"1440",4247714,"Malignant melanoma of skin of shoulder","Condition","SNOMED"
"1441",4246792,"Malignant melanoma of skin of temporal region","Condition","SNOMED"
"1442",4247224,"Malignant melanoma of skin of thigh","Condition","SNOMED"
"1443",4247715,"Malignant melanoma of skin of toe","Condition","SNOMED"
"1444",133714,"Malignant melanoma of skin of trunk","Condition","SNOMED"
"1445",4247225,"Malignant melanoma of skin of umbilicus","Condition","SNOMED"
"1446",438983,"Malignant melanoma of skin of upper limb","Condition","SNOMED"
"1447",4247226,"Malignant melanoma of skin of wrist","Condition","SNOMED"
"1448",141232,"Malignant melanoma of skin","Condition","SNOMED"
"1449",4246794,"Primary malignant neoplasm of adnexa of skin","Condition","SNOMED"
"1450",4311497,"Primary malignant neoplasm of perianal skin","Condition","SNOMED"
"1451",4311612,"Primary malignant neoplasm of sebaceous gland","Condition","SNOMED"
"1452",4247345,"Primary malignant neoplasm of skin of abdomen","Condition","SNOMED"
"1453",4247346,"Primary malignant neoplasm of skin of ankle","Condition","SNOMED"
"1454",4312680,"Primary malignant neoplasm of skin of axilla","Condition","SNOMED"
"1455",4247347,"Primary malignant neoplasm of skin of back","Condition","SNOMED"
"1456",4247348,"Primary malignant neoplasm of skin of breast","Condition","SNOMED"
"1457",4247349,"Primary malignant neoplasm of skin of buttock","Condition","SNOMED"
"1458",4246227,"Primary malignant neoplasm of skin of cheek","Condition","SNOMED"
"1459",4312681,"Primary malignant neoplasm of skin of chest","Condition","SNOMED"
"1460",4246228,"Primary malignant neoplasm of skin of chin","Condition","SNOMED"
"1461",4247350,"Primary malignant neoplasm of skin of ear","Condition","SNOMED"
"1462",4246229,"Primary malignant neoplasm of skin of elbow","Condition","SNOMED"
"1463",136916,"Primary malignant neoplasm of skin of external auditory canal","Condition","SNOMED"
"1464",4246230,"Primary malignant neoplasm of skin of eyebrow","Condition","SNOMED"
"1465",435755,"Primary malignant neoplasm of skin of eyelid","Condition","SNOMED"
"1466",136917,"Primary malignant neoplasm of skin of face","Condition","SNOMED"
"1467",4247351,"Primary malignant neoplasm of skin of finger","Condition","SNOMED"
"1468",4312682,"Primary malignant neoplasm of skin of foot","Condition","SNOMED"
"1469",4312683,"Primary malignant neoplasm of skin of forearm","Condition","SNOMED"
"1470",4246231,"Primary malignant neoplasm of skin of forehead","Condition","SNOMED"
"1471",4312684,"Primary malignant neoplasm of skin of groin","Condition","SNOMED"
"1472",4246232,"Primary malignant neoplasm of skin of hand","Condition","SNOMED"
"1473",4311614,"Primary malignant neoplasm of skin of hip","Condition","SNOMED"
"1474",4247352,"Primary malignant neoplasm of skin of knee","Condition","SNOMED"
"1475",4312685,"Primary malignant neoplasm of skin of lower limb","Condition","SNOMED"
"1476",434291,"Primary malignant neoplasm of skin of neck","Condition","SNOMED"
"1477",4311617,"Primary malignant neoplasm of skin of nose","Condition","SNOMED"
"1478",4246233,"Primary malignant neoplasm of skin of perineum","Condition","SNOMED"
"1479",4312686,"Primary malignant neoplasm of skin of popliteal area","Condition","SNOMED"
"1480",4312687,"Primary malignant neoplasm of skin of scalp","Condition","SNOMED"
"1481",4247353,"Primary malignant neoplasm of skin of shoulder","Condition","SNOMED"
"1482",4247354,"Primary malignant neoplasm of skin of temporal region","Condition","SNOMED"
"1483",4312688,"Primary malignant neoplasm of skin of thigh","Condition","SNOMED"
"1484",4246234,"Primary malignant neoplasm of skin of toe","Condition","SNOMED"
"1485",133147,"Primary malignant neoplasm of skin of trunk","Condition","SNOMED"
"1486",4311618,"Primary malignant neoplasm of skin of umbilicus","Condition","SNOMED"
"1487",440658,"Primary malignant neoplasm of skin of upper limb","Condition","SNOMED"
"1488",4247355,"Primary malignant neoplasm of skin of wrist","Condition","SNOMED"
"1489",139750,"Primary malignant neoplasm of skin","Condition","SNOMED"
"1490",4246238,"Primary malignant neoplasm of sweat gland","Condition","SNOMED"
"1491",201813,"Mycosis fungoides of intra-abdominal lymph nodes","Condition","SNOMED"
"1492",442169,"Mycosis fungoides of intrapelvic lymph nodes","Condition","SNOMED"
"1493",134879,"Mycosis fungoides of intrathoracic lymph nodes","Condition","SNOMED"
"1494",141524,"Mycosis fungoides of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED"
"1495",138377,"Mycosis fungoides of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1496",194593,"Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED"
"1497",442168,"Mycosis fungoides of spleen","Condition","SNOMED"
"1498",135204,"Mycosis fungoides of extranodal AND/OR solid organ site","Condition","SNOMED"
"1499",4314621,"Neoplasm of uncertain behavior of adnexa of skin","Condition","SNOMED"
"1500",4316891,"Neoplasm of uncertain behavior of perianal skin","Condition","SNOMED"
"1501",4316627,"Neoplasm of uncertain behavior of sebaceous gland","Condition","SNOMED"
"1502",4317692,"Neoplasm of uncertain behavior of skin of abdomen","Condition","SNOMED"
"1503",4317693,"Neoplasm of uncertain behavior of skin of ankle","Condition","SNOMED"
"1504",4313664,"Neoplasm of uncertain behavior of skin of upper arm","Condition","SNOMED"
"1505",4317002,"Neoplasm of uncertain behavior of skin of axilla","Condition","SNOMED"
"1506",4317003,"Neoplasm of uncertain behavior of skin of back","Condition","SNOMED"
"1507",4313665,"Neoplasm of uncertain behavior of skin of breast","Condition","SNOMED"
"1508",4316628,"Neoplasm of uncertain behavior of skin of buttock","Condition","SNOMED"
"1509",4313775,"Neoplasm of uncertain behavior of skin of cheek","Condition","SNOMED"
"1510",4317004,"Neoplasm of uncertain behavior of skin of chest","Condition","SNOMED"
"1511",4316629,"Neoplasm of uncertain behavior of skin of chin","Condition","SNOMED"
"1512",4317695,"Neoplasm of uncertain behavior of skin of ear","Condition","SNOMED"
"1513",4316630,"Neoplasm of uncertain behavior of skin of elbow","Condition","SNOMED"
"1514",4316631,"Neoplasm of uncertain behavior of skin of external auditory canal","Condition","SNOMED"
"1515",4313776,"Neoplasm of uncertain behavior of skin of eyebrow","Condition","SNOMED"
"1516",4317006,"Neoplasm of uncertain behavior of skin of eyelid","Condition","SNOMED"
"1517",4313777,"Neoplasm of uncertain behavior of skin of face","Condition","SNOMED"
"1518",4313778,"Neoplasm of uncertain behavior of skin of finger","Condition","SNOMED"
"1519",4317696,"Neoplasm of uncertain behavior of skin of foot","Condition","SNOMED"
"1520",4317697,"Neoplasm of uncertain behavior of skin of forearm","Condition","SNOMED"
"1521",4317698,"Neoplasm of uncertain behavior of skin of forehead","Condition","SNOMED"
"1522",4317699,"Neoplasm of uncertain behavior of skin of groin","Condition","SNOMED"
"1523",4317700,"Neoplasm of uncertain behavior of skin of hand","Condition","SNOMED"
"1524",4313779,"Neoplasm of uncertain behavior of skin of hip","Condition","SNOMED"
"1525",4317007,"Neoplasm of uncertain behavior of skin of knee","Condition","SNOMED"
"1526",4313781,"Neoplasm of uncertain behavior of skin of lower leg","Condition","SNOMED"
"1527",4317008,"Neoplasm of uncertain behavior of skin of lower limb","Condition","SNOMED"
"1528",4317009,"Neoplasm of uncertain behavior of skin of neck","Condition","SNOMED"
"1529",4313782,"Neoplasm of uncertain behavior of skin of nose","Condition","SNOMED"
"1530",4316632,"Neoplasm of uncertain behavior of skin of perineum","Condition","SNOMED"
"1531",4317010,"Neoplasm of uncertain behavior of skin of popliteal area","Condition","SNOMED"
"1532",4313783,"Neoplasm of uncertain behavior of skin of scalp","Condition","SNOMED"
"1533",4317702,"Neoplasm of uncertain behavior of skin of shoulder","Condition","SNOMED"
"1534",4317011,"Neoplasm of uncertain behavior of skin of temporal region","Condition","SNOMED"
"1535",4313784,"Neoplasm of uncertain behavior of skin of thigh","Condition","SNOMED"
"1536",4317812,"Neoplasm of uncertain behavior of skin of toe","Condition","SNOMED"
"1537",4317813,"Neoplasm of uncertain behavior of skin of trunk","Condition","SNOMED"
"1538",4317012,"Neoplasm of uncertain behavior of skin of umbilicus","Condition","SNOMED"
"1539",4317814,"Neoplasm of uncertain behavior of skin of upper limb","Condition","SNOMED"
"1540",4317815,"Neoplasm of uncertain behavior of skin of wrist","Condition","SNOMED"
"1541",135777,"Neoplasm of uncertain behavior of skin","Condition","SNOMED"
"1542",4317125,"Neoplasm of uncertain behavior of sweat gland","Condition","SNOMED"
"1543",135765,"Sézary's disease of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1544",199762,"Sézary's disease of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED"
"1545",195760,"Sézary's disease of spleen","Condition","SNOMED"
"1546",135759,"Sézary's disease of extranodal AND/OR solid organ site","Condition","SNOMED"
"1547",4316357,"Perianal skin tags","Condition","SNOMED"
"1548",4130379,"Neoplasm of sublingual gland","Condition","SNOMED"
"1549",4111775,"Carcinoma of hard palate","Condition","SNOMED"
"1550",4246138,"Primary malignant neoplasm of palatine bone","Condition","SNOMED"
"1551",140958,"Kaposi's sarcoma of palate","Condition","SNOMED"
"1552",4166769,"Palate carcinoma","Condition","SNOMED"
"1553",44784246,"Malignant melanoma of palate","Condition","SNOMED"
"1554",36715796,"Primary adenocarcinoma of palate","Condition","SNOMED"
"1555",4054816,"Neoplasm of palatine bone","Condition","SNOMED"
"1556",4131606,"Neoplasm of uvula","Condition","SNOMED"
"1557",4090306,"Tumor of nasopharyngeal floor","Condition","SNOMED"
"1558",40487058,"Pleomorphic adenoma of palate","Condition","SNOMED"
"1559",4317567,"Neoplasm of uncertain behavior of palatine bone","Condition","SNOMED"
"1560",4001146,"Monostotic fibrous dysplasia of periradicular alveolar bone","Condition","SNOMED"
"1561",4130378,"Neoplasm of submaxillary gland","Condition","SNOMED"
"1562",4131602,"Neoplasm of salivary gland duct","Condition","SNOMED"
"1563",4054614,"Neoplasm of minor salivary gland","Condition","SNOMED"
"1564",4054616,"Neoplasm of buccal mucosa","Condition","SNOMED"
"1565",4130987,"Neoplasm of vestibule of mouth","Condition","SNOMED"
"1566",4130988,"Neoplasm of retromolar area","Condition","SNOMED"
"1567",4122227,"Tumor of salivary gland","Condition","SNOMED"
"1568",4115131,"Tumor of buccal sulcus","Condition","SNOMED"
"1569",4110426,"Tumor of upper buccal sulcus","Condition","SNOMED"
"1570",4110427,"Tumor of lower buccal sulcus","Condition","SNOMED"
"1571",4115134,"Tumor of labial sulcus","Condition","SNOMED"
"1572",4110429,"Tumor of upper labial sulcus","Condition","SNOMED"
"1573",4111782,"Tumor of lower labial sulcus","Condition","SNOMED"
"1574",4111786,"Mixed parotid tumor","Condition","SNOMED"
"1575",4111037,"Pleomorphic adenoma of parotid gland","Condition","SNOMED"
"1576",4307552,"Adenolymphoma","Condition","SNOMED"
"1577",40487052,"Pleomorphic adenoma of salivary gland","Condition","SNOMED"
"1578",40488428,"Papilloma of buccal mucosa","Condition","SNOMED"
"1579",44784154,"Squamous cell papilloma of oral cavity","Condition","SNOMED"
"1580",44784600,"Extraosseous calcifying odontogenic cyst","Condition","SNOMED"
"1581",44783220,"Sialadenoma papilliferum","Condition","SNOMED"
"1582",4296032,"Pyogenic granuloma of oral mucosa","Condition","SNOMED"
"1583",4214006,"Eosinophilic granuloma of oral mucosa","Condition","SNOMED"
"1584",4339311,"Oral papillomatosis","Condition","SNOMED"
"1585",40651621,"Dermoid cyst of mouth","Condition","SNOMED"
"1586",4111784,"Tumor of anterior pillar of fauces","Condition","SNOMED"
"1587",4129873,"Neoplasm of vallecula","Condition","SNOMED"
"1588",4130507,"Neoplasm of anterior aspect of epiglottis","Condition","SNOMED"
"1589",4131297,"Neoplasm of adenoid","Condition","SNOMED"
"1590",4115142,"Tumor of pharyngeal recess","Condition","SNOMED"
"1591",36684449,"High grade astrocytoma of brain","Condition","SNOMED"
"1592",36684450,"Low grade astrocytoma of brain","Condition","SNOMED"
"1593",36684451,"Oligodendroglioma of cerebrum","Condition","SNOMED"
"1594",759902,"Oligodendroglioma of brain stem","Condition","SNOMED"
"1595",37016118,"Astrocytoma of brain stem","Condition","SNOMED"
"1596",36712731,"Malignant melanoma of left choroid","Condition","SNOMED"
"1597",36712732,"Malignant melanoma of right choroid","Condition","SNOMED"
"1598",36712744,"Primary squamous cell carcinoma of left ear","Condition","SNOMED"
