"","concept_id","concept_name","domain_id","vocabulary_id"
"683",4315931,"Neoplasm of uncertain behavior of anterior aspect of epiglottis","Condition","SNOMED"
"684",4315412,"Neoplasm of uncertain behavior of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"685",4315413,"Neoplasm of uncertain behavior of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"686",4315534,"Neoplasm of uncertain behavior of tonsil","Condition","SNOMED"
"687",4316619,"Neoplasm of uncertain behavior of pharynx","Condition","SNOMED"
"688",4316893,"Neoplasm of uncertain behavior of postcricoid region","Condition","SNOMED"
"689",4317680,"Neoplasm of uncertain behavior of posterior hypopharyngeal wall","Condition","SNOMED"
"690",4317817,"Neoplasm of uncertain behavior of soft palate","Condition","SNOMED"
"691",4316738,"Neoplasm of uncertain behavior of tonsillar fossa","Condition","SNOMED"
"692",4316055,"Neoplasm of uncertain behavior of uvula","Condition","SNOMED"
"693",4316748,"Neoplasm of uncertain behavior of vallecula of epiglottis","Condition","SNOMED"
"694",4317837,"Neoplasm of uncertain behavior of Waldeyer's ring","Condition","SNOMED"
"695",45768839,"Primary squamous cell carcinoma of laryngeal cartilage","Condition","SNOMED"
"696",45768900,"Overlapping squamous cell carcinoma of laryngeal cartilage","Condition","SNOMED"
"697",4111792,"Tumor of anterior commissure","Condition","SNOMED"
"698",4110559,"Malignant tumor of anterior commissure","Condition","SNOMED"
"699",4111793,"Carcinoma in situ of anterior commissure","Condition","SNOMED"
"700",4110561,"Tumor of posterior commissure","Condition","SNOMED"
"701",4110562,"Malignant tumor of posterior commissure","Condition","SNOMED"
"702",4115144,"Carcinoma in situ of posterior commissure","Condition","SNOMED"
"703",4243134,"Carcinoma in situ of laryngeal commissure","Condition","SNOMED"
"704",4244503,"Carcinoma in situ of laryngeal surface of epiglottis","Condition","SNOMED"
"705",4178978,"Malignant tumor of aryepiglottic fold - laryngeal aspect","Condition","SNOMED"
"706",4244502,"Carcinoma in situ of laryngeal aspect of aryepiglottic fold","Condition","SNOMED"
"707",4243886,"Carcinoma in situ of laryngeal aspect of interarytenoid fold","Condition","SNOMED"
"708",36712712,"Primary basal cell carcinoma of left ear","Condition","SNOMED"
"709",36712714,"Primary basal cell carcinoma of right ear","Condition","SNOMED"
"710",36712744,"Primary squamous cell carcinoma of left ear","Condition","SNOMED"
"711",36712746,"Primary squamous cell carcinoma of right ear","Condition","SNOMED"
"712",22839,"Overlapping malignant neoplasm of larynx","Condition","SNOMED"
"713",4172359,"Carcinoma of larynx","Condition","SNOMED"
"714",4155169,"Primary malignant neoplasm of false vocal cord","Condition","SNOMED"
"715",26052,"Primary malignant neoplasm of larynx","Condition","SNOMED"
"716",4162122,"Primary malignant neoplasm of vocal cord","Condition","SNOMED"
"717",4157451,"Carcinoma of glottis","Condition","SNOMED"
"718",4157452,"Carcinoma of subglottis","Condition","SNOMED"
"719",4162136,"Carcinoma of supraglottis","Condition","SNOMED"
"720",4162999,"Carcinoma of vocal cord","Condition","SNOMED"
"721",4292379,"Basal cell carcinoma of nasal columella","Condition","SNOMED"
"722",4300574,"Ceruminous gland adenocarcinoma","Condition","SNOMED"
"723",4308629,"Basal cell carcinoma of external auditory canal","Condition","SNOMED"
"724",4258703,"Primary squamous cell carcinoma of naris","Condition","SNOMED"
"725",37016571,"Basal cell carcinoma of naris","Condition","SNOMED"
"726",44783808,"Undifferentiated carcinoma of nasal sinus","Condition","SNOMED"
"727",45768824,"Primary adenocarcinoma of accessory sinus","Condition","SNOMED"
"728",45771012,"Primary adenocarcinoma of maxillary sinus","Condition","SNOMED"
"729",45768828,"Primary adenocarcinoma of ethmoidal sinus","Condition","SNOMED"
"730",45768829,"Primary adenocarcinoma of frontal sinus","Condition","SNOMED"
"731",45768830,"Primary adenocarcinoma of sphenoidal sinus","Condition","SNOMED"
"732",45771013,"Primary carcinoma of accessory sinus","Condition","SNOMED"
"733",45768831,"Primary carcinoma of ethmoidal sinus","Condition","SNOMED"
"734",45768832,"Primary carcinoma of maxillary sinus","Condition","SNOMED"
"735",45772927,"Primary carcinoma of sphenoidal sinus","Condition","SNOMED"
"736",45768833,"Primary carcinoma of frontal sinus","Condition","SNOMED"
"737",45768836,"Primary squamous cell carcinoma of accessory sinus","Condition","SNOMED"
"738",45771015,"Primary squamous cell carcinoma of maxillary sinus","Condition","SNOMED"
"739",45768837,"Primary squamous cell carcinoma of sphenoidal sinus","Condition","SNOMED"
"740",45768838,"Primary squamous cell carcinoma of frontal sinus","Condition","SNOMED"
"741",45768840,"Primary squamous cell carcinoma of larynx","Condition","SNOMED"
"742",45773563,"Primary squamous cell carcinoma of ethmoidal sinus","Condition","SNOMED"
"743",45772928,"Primary lymphoepithelial carcinoma of larynx","Condition","SNOMED"
"744",45768893,"Primary undifferentiated carcinoma of larynx","Condition","SNOMED"
"745",45768894,"Primary spindle cell squamous cell carcinoma of larynx","Condition","SNOMED"
"746",45768895,"Primary basaloid carcinoma of larynx","Condition","SNOMED"
"747",45771018,"Primary adenosquamous cell carcinoma of larynx","Condition","SNOMED"
"748",45768896,"Primary adenoid squamous cell carcinoma of larynx","Condition","SNOMED"
"749",45768897,"Primary papillary squamous cell carcinoma of larynx","Condition","SNOMED"
"750",45768898,"Primary verrucous carcinoma of larynx","Condition","SNOMED"
"751",45768899,"Overlapping squamous cell carcinoma of larynx","Condition","SNOMED"
"752",45768940,"Primary adenocarcinoma of subglottis","Condition","SNOMED"
"753",45769017,"Primary squamous cell carcinoma of supraglottis","Condition","SNOMED"
"754",45769018,"Primary squamous cell carcinoma of subglottis","Condition","SNOMED"
"755",45769087,"Primary giant cell carcinoma of larynx","Condition","SNOMED"
"756",45769089,"Primary basaloid squamous cell carcinoma of larynx","Condition","SNOMED"
"757",45769091,"Primary squamous cell carcinoma of glottis","Condition","SNOMED"
"758",36715799,"Primary adenocarcinoma of nasal cavity","Condition","SNOMED"
"759",36717484,"Primary adenocarcinoma of middle ear","Condition","SNOMED"
"760",36715835,"Primary squamous cell carcinoma of overlapping lesion of accessory sinuses","Condition","SNOMED"
"761",36715836,"Primary adenocarcinoma of overlapping lesion of accessory sinuses","Condition","SNOMED"
"762",36716193,"Primary squamous cell carcinoma of ear","Condition","SNOMED"
"763",36717578,"Primary squamous cell carcinoma of middle ear","Condition","SNOMED"
"764",36716941,"Primary squamous cell carcinoma of nasal cavity","Condition","SNOMED"
"765",37312118,"Malignant middle ear paraganglioma","Condition","SNOMED"
"766",4246922,"Primary malignant neoplasm of epiglottis","Condition","SNOMED"
"767",4246037,"Primary malignant neoplasm of eustachian tube","Condition","SNOMED"
"768",260336,"Primary malignant neoplasm of glottis","Condition","SNOMED"
"769",4247336,"Primary malignant neoplasm of middle ear","Condition","SNOMED"
"770",4246225,"Primary malignant neoplasm of septum of nose","Condition","SNOMED"
"771",4247350,"Primary malignant neoplasm of skin of ear","Condition","SNOMED"
"772",136916,"Primary malignant neoplasm of skin of external auditory canal","Condition","SNOMED"
"773",259755,"Primary malignant neoplasm of subglottis","Condition","SNOMED"
"774",261514,"Primary malignant neoplasm of supraglottis","Condition","SNOMED"
"775",252840,"Primary malignant neoplasm of upper respiratory tract","Condition","SNOMED"
"776",4312032,"Primary malignant neoplasm of vestibule of nose","Condition","SNOMED"
"777",4312033,"Primary malignant neoplasm of vomer","Condition","SNOMED"
"778",4129871,"Neoplasm of tonsillar fossa","Condition","SNOMED"
"779",4129873,"Neoplasm of vallecula","Condition","SNOMED"
"780",4130507,"Neoplasm of anterior aspect of epiglottis","Condition","SNOMED"
"781",4130836,"Neoplasm of tonsil","Condition","SNOMED"
"782",4110556,"Tumor of inferior surface of soft palate","Condition","SNOMED"
"783",4243740,"Carcinoma in situ of anterior aspect of epiglottis","Condition","SNOMED"
"784",4244504,"Carcinoma in situ of lateral wall of oropharynx","Condition","SNOMED"
"785",4243892,"Carcinoma in situ of oropharynx","Condition","SNOMED"
"786",4244634,"Carcinoma in situ of tonsil","Condition","SNOMED"
"787",4245558,"Carcinoma in situ of posterior wall of oropharynx","Condition","SNOMED"
"788",4245090,"Carcinoma in situ of tonsillar fossa","Condition","SNOMED"
"789",4245672,"Carcinoma in situ of vallecula","Condition","SNOMED"
"790",4129251,"Neoplasm of postcricoid region","Condition","SNOMED"
"791",4054516,"Neoplasm of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"792",4054517,"Neoplasm of posterior hypopharyngeal wall","Condition","SNOMED"
"793",4110558,"Tumor of aryepiglottic fold - hypopharyngeal aspect","Condition","SNOMED"
"794",4243883,"Carcinoma in situ of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"795",4243128,"Carcinoma in situ of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"796",4243884,"Carcinoma in situ of hypopharynx","Condition","SNOMED"
"797",4241889,"Carcinoma in situ of postcricoid region","Condition","SNOMED"
"798",4245556,"Carcinoma in situ of posterior hypopharyngeal wall","Condition","SNOMED"
"799",4245561,"Carcinoma in situ of pyriform sinus","Condition","SNOMED"
"800",4131297,"Neoplasm of adenoid","Condition","SNOMED"
"801",4115142,"Tumor of pharyngeal recess","Condition","SNOMED"
"802",4116350,"Carcinoma in situ of nasal cavity and nasopharynx","Condition","SNOMED"
"803",4090306,"Tumor of nasopharyngeal floor","Condition","SNOMED"
"804",4243738,"Carcinoma in situ of adenoid","Condition","SNOMED"
"805",4241764,"Carcinoma in situ of anterior wall of nasopharynx","Condition","SNOMED"
"806",4243135,"Carcinoma in situ of lateral wall of nasopharynx","Condition","SNOMED"
"807",4243891,"Carcinoma in situ of nasopharynx","Condition","SNOMED"
"808",4245557,"Carcinoma in situ of posterior wall of nasopharynx","Condition","SNOMED"
"809",4245667,"Carcinoma in situ of superior wall of nasopharynx","Condition","SNOMED"
"810",4054411,"Neoplasm of vomer","Condition","SNOMED"
"811",4314197,"Secondary malignant neoplasm of vomer","Condition","SNOMED"
"812",4316754,"Neoplasm of uncertain behavior of vomer","Condition","SNOMED"
"813",4112591,"Tumor of lateral nasal wall","Condition","SNOMED"
"814",4111788,"Tumor of inferior turbinate","Condition","SNOMED"
"815",4110434,"Malignant tumor of inferior turbinate","Condition","SNOMED"
"816",4112592,"Tumor of middle turbinate","Condition","SNOMED"
"817",4112593,"Malignant tumor of middle turbinate","Condition","SNOMED"
"818",4112595,"Tumor of posterior margin of nasal septum and choanae","Condition","SNOMED"
"819",4110435,"Malignant tumor of posterior margin of nasal septum and choanae","Condition","SNOMED"
"820",4111022,"Malignant tumor of lateral nasal wall","Condition","SNOMED"
"821",4309385,"Carcinoma of nasal meatus","Condition","SNOMED"
"822",40492934,"Carcinoma of nasal cavity","Condition","SNOMED"
"823",44783845,"Malignant melanoma of nasal cavity","Condition","SNOMED"
"824",4243268,"Carcinoma in situ of nasal cavity","Condition","SNOMED"
"825",4245099,"Carcinoma in situ of vestibule of nose","Condition","SNOMED"
"826",4314196,"Secondary malignant neoplasm of vestibule of nose","Condition","SNOMED"
"827",4316751,"Neoplasm of uncertain behavior of vestibule of nose","Condition","SNOMED"
"828",4054847,"Neoplasm of cartilage of nose","Condition","SNOMED"
"829",4094870,"Malignant neoplasm of cartilage of nose","Condition","SNOMED"
"830",4112589,"Malignant tumor of nasal skeleton","Condition","SNOMED"
"831",4246028,"Primary malignant neoplasm of cartilage of nose","Condition","SNOMED"
"832",4312287,"Secondary malignant neoplasm of cartilage of nose","Condition","SNOMED"
"833",4314216,"Neoplasm of uncertain behavior of cartilage of nose","Condition","SNOMED"
"834",4313927,"Secondary malignant neoplasm of septum of nose","Condition","SNOMED"
"835",4048186,"Nasal sinus osteoma","Condition","SNOMED"
"836",44784245,"Malignant melanoma of ethmoid sinus","Condition","SNOMED"
"837",44784247,"Malignant melanoma of maxillary sinus","Condition","SNOMED"
"838",45771014,"Malignant melanoma of accessory sinus","Condition","SNOMED"
"839",45768841,"Malignant melanoma of frontal sinus","Condition","SNOMED"
"840",45768842,"Malignant melanoma of sphenoidal sinus","Condition","SNOMED"
"841",3654397,"Sinonasal glomangiopericytoma","Condition","SNOMED"
"842",4241668,"Carcinoma in situ of accessory sinus","Condition","SNOMED"
"843",4242798,"Carcinoma in situ of ethmoidal sinus","Condition","SNOMED"
"844",4242801,"Carcinoma in situ of frontal sinus","Condition","SNOMED"
"845",4243264,"Carcinoma in situ of maxillary sinus","Condition","SNOMED"
"846",4241910,"Carcinoma in situ of sphenoidal sinus","Condition","SNOMED"
