Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
36566005,9823/3-C34.1,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565831,9652/3-C34.3,"Hodgkin lymphoma, mixed cellularity, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565803,8575/3-C34.3,"Metaplastic carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565786,8201/3-C34.8,"Cribriform carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565772,8981/3-C34.8,"Carcinosarcoma, embryonal of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565708,9756/3-C34.9,"Langerhans cell sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565647,8012/3-C34.8,"Large cell carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565506,9133/1-C34.1,"Epithelioid hemangioendothelioma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565504,8894/3-C34.3,"Angiomyosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565448,9737/3-C34.3,"ALK positive large B-cell lymphoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565300,8991/3-C34.9,"Embryonal sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565196,9814/3-C34.9,"B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565116,9652/3-C34.8,"Hodgkin lymphoma, mixed cellularity, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36565014,9655/3-C34.2,"Hodgkin lymphoma, lymphocyte depletion, reticular of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564962,9738/3-C34.3,"HHV8 positive diffuse large B-cell lymphoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564925,8574/3-C34.9,"Adenocarcinoma with neuroendocrine differentiation of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564907,9734/3-C34.9,"Plasmacytoma, extramedullary of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564894,8982/3-C34.8,Myoepithelial carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36564845,9738/3-C34.9,"HHV8 positive diffuse large B-cell lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564790,8815/3-C34.8,"Solitary fibrous tumor, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564670,8510/3-C34.1,"Medullary carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564562,9653/3-C34.8,"Hodgkin lymphoma, lymphocyte depletion, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564548,8804/3-C34.2,"Epithelioid sarcoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564528,8805/3-C34.9,"Undifferentiated sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564508,8551/3-C34.2,"Acinar cell cystadenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564406,8122/3-C34.9,"Urothelial carcinoma, sarcomatoid of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564290,8001/3-C34.3,"Tumor cells, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564176,9812/3-C34.9,"B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564140,9651/3-C34.2,"Hodgkin lymphoma, lymphocyte-rich of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564097,9751/3-C34.2,"Langerhans cell histiocytosis, disseminated of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564060,9052/3-C34.8,"Epithelioid mesothelioma, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563971,9053/3-C34.3,"Mesothelioma, biphasic, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563719,8896/3-C34.2,"Myxoid leiomyosarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563697,8231/3-C34.8,Carcinoma simplex of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36563690,8804/3-C34.9,"Epithelioid sarcoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563657,9684/3-C34.3,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563600,8073/3-C34.2,"Squamous cell carcinoma, small cell, nonkeratinizing of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563562,8320/3-C34.8,Granular cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36563418,9691/3-C34.8,"Follicular lymphoma, grade 2 of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563276,8015/3-C34.8,Glassy cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36563234,9661/3-C34.3,"Hodgkin granuloma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563157,9688/3-C34.1,"T-cell/histiocyte rich large B-cell lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563139,9662/3-C34.2,"Hodgkin sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563105,8323/3-C34.2,"Mixed cell adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562938,9662/3-C34.1,"Hodgkin sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562917,9831/3-C34.9,"T-cell large granular lymphocytic leukemia of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562882,9650/3-C34.1,"Hodgkin lymphoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562863,8576/3-C34.2,"Hepatoid adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562844,9751/3-C34.3,"Langerhans cell histiocytosis, disseminated of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562795,8320/3-C34.2,"Granular cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562787,8811/3-C34.2,"Myxofibrosarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562727,8051/3-C34.1,"Verrucous carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562643,9712/3-C34.1,"Intravascular large B-cell lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562581,8810/3-C34.8,"Fibrosarcoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562473,9823/3-C34.9,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562092,9596/3-C34.8,Composite Hodgkin and non-Hodgkin lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36562068,8243/3-C34.1,"Goblet cell carcinoid of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36562007,9750/3-C34.1,"Malignant histiocytosis of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561922,8242/3-C34.3,"Enterochromaffin-like cell tumor of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561916,8035/3-C34.8,Carcinoma with osteoclast-like giant cells of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36561870,8075/3-C34.9,"Squamous cell carcinoma, adenoid of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561708,9667/3-C34.8,"Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561699,8034/3-C34.3,"Polygonal cell carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561693,8013/3-C34.8,Large cell neuroendocrine carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36561652,8896/3-C34.1,"Myxoid leiomyosarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561629,9741/3-C34.3,"Malignant mastocytosis of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561490,9737/3-C34.2,"ALK positive large B-cell lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561439,9691/3-C34.9,"Follicular lymphoma, grade 2 of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561424,8981/3-C34.1,"Carcinosarcoma, embryonal of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561406,9120/3-C34.3,"Hemangiosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561387,9714/3-C34.9,"Anaplastic large cell lymphoma, T-cell and Null-cell type of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561385,9705/3-C34.9,"Angioimmunoblastic T-cell lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561320,9679/3-C34.1,"Mediastinal large B-cell lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561274,8052/3-C34.2,"Papillary squamous cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561198,8972/3-C34.3,"Pulmonary blastoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561196,9724/3-C34.8,Systemic EBV positive T-cell lymphoproliferative disease of childhood of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36561068,9665/3-C34.3,"Hodgkin lymphoma, nodular sclerosis, grade 1 of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36561029,9664/3-C34.8,"Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560935,8014/3-C34.2,"Large cell carcinoma with rhabdoid phenotype of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560910,8243/3-C34.3,"Goblet cell carcinoid of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560866,9831/3-C34.2,"T-cell large granular lymphocytic leukemia of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560854,8201/3-C34.3,"Cribriform carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560847,8803/3-C34.3,"Small cell sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560811,9651/3-C34.9,"Hodgkin lymphoma, lymphocyte-rich of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560737,9714/3-C34.1,"Anaplastic large cell lymphoma, T-cell and Null-cell type of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560720,9737/3-C34.9,"ALK positive large B-cell lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560585,8890/3-C34.3,"Leiomyosarcoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560583,8805/3-C34.8,Undifferentiated sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36560499,8015/3-C34.3,"Glassy cell carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560498,8910/3-C34.3,"Embryonal rhabdomyosarcoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560427,9671/3-C34.8,Lymphoplasmacytic lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36560409,9655/3-C34.9,"Hodgkin lymphoma, lymphocyte depletion, reticular of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560341,9655/3-C34.8,"Hodgkin lymphoma, lymphocyte depletion, reticular of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560318,9724/3-C34.3,"Systemic EBV positive T-cell lymphoproliferative disease of childhood of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560310,8891/3-C34.3,"Epithelioid leiomyosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560247,8045/3-C34.8,Combined small cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36560118,8052/3-C34.8,Papillary squamous cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559936,8003/3-C34.2,"Malignant tumor, giant cell type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559892,8251/3-C34.8,Alveolar adenocarcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559870,9650/3-C34.3,"Hodgkin lymphoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559841,8244/3-C34.8,Mixed adenoneuroendocrine carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559822,9050/3-C34.8,"Mesothelioma, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559656,9758/3-C34.2,"Follicular dendritic cell sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559642,9714/3-C34.2,"Anaplastic large cell lymphoma, T-cell and Null-cell type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559641,9714/3-C34.3,"Anaplastic large cell lymphoma, T-cell and Null-cell type of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559568,9740/3-C34.9,"Mast cell sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559321,9757/3-C34.8,Interdigitating dendritic cell sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559237,9659/3-C34.9,"Hodgkin lymphoma, nodular lymphocyte predominant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559186,8051/3-C34.2,"Verrucous carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559151,8241/3-C34.8,Enterochromaffin cell carcinoid of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559148,9667/3-C34.2,"Hodgkin lymphoma, nodular sclerosis, grade 2 of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559103,8805/3-C34.1,"Undifferentiated sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559098,9735/3-C34.8,Plasmablastic lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36558877,8251/3-C34.9,"Alveolar adenocarcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558610,8124/3-C34.2,"Cloacogenic carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558543,8020/3-C34.8,"Carcinoma, undifferentiated, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558542,9816/3-C34.9,"B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558515,8201/3-C34.1,"Cribriform carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558400,8576/3-C34.8,Hepatoid adenocarcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36558320,8830/3-C34.2,"Malignant fibrous histiocytoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558216,8901/3-C34.1,"Pleomorphic rhabdomyosarcoma, adult type of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558065,9680/3-C34.8,"Diffuse large B-cell lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558003,9663/3-C34.8,"Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557999,9133/1-C34.8,"Epithelioid hemangioendothelioma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557873,9712/3-C34.2,"Intravascular large B-cell lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557771,8078/3-C34.3,"Squamous cell carcinoma with horn formation of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557751,8078/3-C34.9,"Squamous cell carcinoma with horn formation of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557711,8120/3-C34.8,"Transitional cell carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557699,8576/3-C34.1,"Hepatoid adenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557631,9741/3-C34.9,"Malignant mastocytosis of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557593,8895/3-C34.8,Myosarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36557572,9050/3-C34.2,"Mesothelioma, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557506,9731/3-C34.2,"Plasmacytoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557444,8806/3-C34.9,"Desmoplastic small round cell tumor of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557406,9661/3-C34.2,"Hodgkin granuloma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557330,9740/3-C34.1,"Mast cell sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557323,8900/3-C34.2,"Rhabdomyosarcoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557259,9705/3-C34.8,Angioimmunoblastic T-cell lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36557207,9673/3-C34.8,Mantle cell lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36557194,8815/3-C34.3,"Solitary fibrous tumor, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36557068,9043/3-C34.1,"Synovial sarcoma, biphasic of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556975,8078/3-C34.1,"Squamous cell carcinoma with horn formation of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556937,9702/3-C34.1,"Mature T-cell lymphoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556921,9756/3-C34.8,Langerhans cell sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556919,8574/3-C34.2,"Adenocarcinoma with neuroendocrine differentiation of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556789,9754/3-C34.9,"Langerhans cell histiocytosis, disseminated of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556766,8240/3-C34.8,"Neuroendocrine tumor, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556677,8011/3-C34.9,"Epithelioma, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556675,9740/3-C34.3,"Mast cell sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556624,8121/3-C34.8,Schneiderian carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556614,8310/3-C34.2,"Clear cell adenocarcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556612,9728/3-C34.8,Precursor B-cell lymphoblastic lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556587,9040/3-C34.2,"Synovial sarcoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556450,8480/3-C34.8,Mucinous adenocarcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556317,9053/3-C34.9,"Mesothelioma, biphasic, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556298,8973/3-C34.2,"Pleuropulmonary blastoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556287,9741/3-C34.1,"Malignant mastocytosis of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556267,8121/3-C34.1,"Schneiderian carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556242,9757/3-C34.9,"Interdigitating dendritic cell sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556168,9759/3-C34.3,"Fibroblastic reticular cell tumor of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556071,9684/3-C34.8,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36556065,8802/3-C34.8,Giant cell sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556001,9675/3-C34.9,"Malignant lymphoma, mixed small and large cell, diffuse of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555975,9591/3-C34.8,"Malignant lymphoma, non-Hodgkin, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555957,9659/3-C34.3,"Hodgkin lymphoma, nodular lymphocyte predominant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555882,8973/3-C34.3,"Pleuropulmonary blastoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555776,8572/3-C34.1,"Adenocarcinoma with spindle cell metaplasia of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555737,9754/3-C34.2,"Langerhans cell histiocytosis, disseminated of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555703,8260/3-C34.8,"Papillary adenocarcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555685,8510/3-C34.2,"Medullary carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555661,9823/3-C34.2,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555448,8991/3-C34.8,Embryonal sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36555444,9661/3-C34.1,"Hodgkin granuloma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555210,9053/3-C34.1,"Mesothelioma, biphasic, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555136,8123/3-C34.2,"Basaloid carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554991,9755/3-C34.8,Histiocytic sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36554958,9755/3-C34.3,"Histiocytic sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554873,9755/3-C34.1,"Histiocytic sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554807,9678/3-C34.8,Primary effusion lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36554751,8084/3-C34.2,"Squamous cell carcinoma, clear cell type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554657,9759/3-C34.2,"Fibroblastic reticular cell tumor of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554642,8076/3-C34.9,"Squamous cell carcinoma, microinvasive of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554594,8004/3-C34.2,"Malignant tumor, spindle cell type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554446,9813/3-C34.9,"B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554435,9662/3-C34.9,"Hodgkin sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554343,8245/3-C34.9,"Adenocarcinoid tumor of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554307,8120/3-C34.2,"Transitional cell carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554134,9729/3-C34.9,"Precursor T-cell lymphoblastic lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553953,9965/3-C34.8,Myeloid or lymphoid neoplasm with PDGFRA rearrangement of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36553840,9698/3-C34.3,"Follicular lymphoma, grade 3 of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553787,8253/3-C34.2,"Adenocarcinoma of lung, mucinous of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553757,9661/3-C34.8,Hodgkin granuloma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36553640,8980/3-C34.2,"Carcinosarcoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553553,9687/3-C34.9,"Burkitt lymphoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553448,9719/3-C34.1,"NK/T-cell lymphoma, nasal and nasal type of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553442,9691/3-C34.1,"Follicular lymphoma, grade 2 of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553379,8562/3-C34.1,"Epithelial-myoepithelial carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36553358,8900/3-C34.8,"Rhabdomyosarcoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552952,8551/3-C34.9,"Acinar cell cystadenocarcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552939,8076/3-C34.1,"Squamous cell carcinoma, microinvasive of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552762,8802/3-C34.9,"Giant cell sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552710,8004/3-C34.9,"Malignant tumor, spindle cell type of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552471,8902/3-C34.1,"Mixed type rhabdomyosarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
